0.1,0.00055,0.7571848887174174,0.015177126084712528
0.1,0.0005600000000000001,0.8251665743665095,0.01392675234612556
0.1,0.00057,0.906055355468954,0.012683430936242406
0.1,0.00058,1.0038618260440642,0.01144768157066918
0.1,0.00059,1.124452145434314,0.01021999075030812
0.1,0.0006000000000000001,1.2767614336153894,0.009000812699175346
0.1,0.00061,1.4751025963044386,0.0077905703334080825
0.1,0.00062,1.743928678639923,0.006589656255016632
0.1,0.00063,2.1287453041218423,0.005398433764363851
0.1,0.0006399999999999999,2.7249803868560485,0.004217237885796678
0.1,0.00065,3.772314714822724,0.0030463764012971933
0.1,0.00066,6.092838308229277,0.001886130887468404
0.1,0.00067,15.597922791699412,0.0007367577515909607
0.1,0.00068,-28.621626926360126,-0.0004015107371453386
0.1,0.0006900000000000001,-7.5185806231661765,-0.0015284654247229718
0.1,0.0007,-4.346536104929681,-0.002643919260780503
0.1,0.00071,-3.066379700429188,-0.003747706301307968
0.1,0.00072,-2.374514182111815,-0.004839680727988183
0.1,0.0007300000000000001,-1.9412908906874113,-0.005919715886284177
0.1,0.00074,-1.6445876362341896,-0.0069877033441740205
0.1,0.00075,-1.4287084317977734,-0.008043551973050428
2.1,0.01155,0.7567432817260656,0.015185982885479718
2.1,0.01176,0.8246355719837128,0.01393572011129457
2.1,0.01197,0.905407663342932,0.012692504150606257
2.1,0.01218,1.0030580593453737,0.011456854783121334
2.1,0.01239,1.1234333779349734,0.010229258584137577
2.1,0.0126,1.2754355025117623,0.00901016986143572
2.1,0.01281,1.473317102556775,0.007800011623419242
2.1,0.01302,1.741412795899194,0.006599176572020013
2.1,0.01323,2.1249687098350543,0.005408028114350212
2.1,0.013439999999999999,2.71875056245869,0.004226901387561821
2.1,0.01365,3.7603070536217222,0.003056104291752307
2.1,0.01386,6.061384160655791,0.0018959185262438782
2.1,0.01407,15.392286237710163,0.0007466006249742668
2.1,0.01428,-29.344717276626106,-0.00039161701291971773
2.1,0.014490000000000001,-7.5677975419230314,-0.001518525100754023
2.1,0.0147,-4.363009787189205,-0.0026339364533552734
2.1,0.01491,-3.074601138057193,-0.0037376849902793774
2.1,0.01512,-2.379458261517552,-0.004829624755624776
2.1,0.015330000000000002,-1.9446044090443766,-0.005909628956584173
2.1,0.01554,-1.6469715381015928,-0.006977589022591768
2.1,0.01575,-1.4305114827998808,-0.008033413686603222
4.1,0.022549999999999997,0.7555009975824332,0.015210953474832381
4.1,0.022959999999999998,0.8231421424777488,0.0139610037335752
4.1,0.023369999999999995,0.9035865298770871,0.01271808525735469
4.1,0.023779999999999996,1.0007988107321768,0.01148271800597548
4.1,0.024189999999999996,1.1205709299712814,0.010255388763857044
4.1,0.024599999999999997,1.2717118686139455,0.009036552074359924
