0.001,6.e-6,0.7842074774890126,0.009000791437671678
0.001,6.100000000000001e-6,0.8259505233201999,0.007790548880787479
0.001,6.2e-6,0.8693715729675926,0.006589634622867942
0.001,6.3e-6,0.9126522448263572,0.0053984119640366965
0.001,6.4000000000000006e-6,0.9553859847442607,0.004217215928380598
0.001,6.5000000000000004e-6,0.9955830851803158,0.003046354297612297
0.001,6.6e-6,1.0278807817924374,0.0018861086480609496
0.001,6.7e-6,1.0502610674336608,0.0007367353867166193
0.001,6.800000000000001e-6,1.0534003253763282,-0.00040153321752883775
0.001,6.9e-6,1.0308818659371473,-0.0015284880109546761
0.001,7.e-6,0.9704229681033779,-0.00264394194350899
0.001,7.100000000000001e-6,0.8547067068768797,-0.0037477290714932193
0.001,7.2e-6,0.6393487193619949,-0.004839703576898932
0.001,7.3e-6,"(ϕ /. {ϕ, 20000})/""""",-0.005919738805504518
0.001,7.4e-6,"(ϕ /. {ϕ, 20000})/""""",-0.006987726325606153
0.001,7.5e-6,"(ϕ /. {ϕ, 20000})/""""",-0.008043575008908468
0.001,7.6e-6,"(ϕ /. {ϕ, 20000})/""""",-0.009087210134956239
0.001,7.7e-6,"(ϕ /. {ϕ, 20000})/""""",-0.010118572520147875
0.001,7.8e-6,"(ϕ /. {ϕ, 20000})/""""",-0.011137617672228303
0.001,7.9e-6,"(ϕ /. {ϕ, 20000})/""""",-0.012144314970938305
0.001,8.e-6,"(ϕ /. {ϕ, 20000})/""""",-0.01313864687531996
0.006,0.000036,0.7842075338064219,0.009000791512093452
0.006,0.0000366,0.8259504301217903,0.007790548955878385
0.006,0.000037199999999999996,0.8693714605408597,0.0065896346985870255
0.006,0.000037800000000000004,0.9126522528599323,0.005398412040344913
0.006,0.000038400000000000005,0.9553861311965871,0.004217216005238444
0.006,0.000039000000000000006,0.9955830946192862,0.003046354374983934
0.006,0.0000396,1.0278808264854729,0.0018861087259064296
0.006,0.0000402,1.0502612959472706,0.000736735465002511
0.006,0.0000408,1.053400327419702,-0.00040153313883947717
0.006,0.000041400000000000003,1.0308817722500212,-0.0015284879318956807
0.006,0.000042000000000000004,0.9704227975871541,-0.0026439418641124313
0.006,0.000042600000000000005,0.8547068330246769,-0.0037477289917897255
0.006,0.0000432,0.639348872655423,-0.004839703496918896
0.006,0.0000438,"(ϕ /. {ϕ, 20000})/""""",-0.005919738725280371
0.006,0.0000444,"(ϕ /. {ϕ, 20000})/""""",-0.006987726245162737
0.006,0.000044999999999999996,"(ϕ /. {ϕ, 20000})/""""",-0.008043574928274413
0.006,0.000045600000000000004,"(ϕ /. {ϕ, 20000})/""""",-0.009087210054158495
0.006,0.000046200000000000005,"(ϕ /. {ϕ, 20000})/""""",-0.010118572439209952
0.006,0.000046800000000000006,"(ϕ /. {ϕ, 20000})/""""",-0.01113761759117668
0.006,0.00004740000000000001,"(ϕ /. {ϕ, 20000})/""""",-0.012144314889793353
0.006,0.000048,"(ϕ /. {ϕ, 20000})/""""",-0.0131386467941043
0.011,0.00006599999999999999,0.7842077082633133,0.009000791692833937
0.011,0.0000671,0.8259503676116052,0.007790549138243154
0.011,0.00006819999999999999,0.8693713301320212,0.006589634882479906
0.011,0.00006929999999999999,0.9126522642415282,0.005398412225665408
0.011,0.0000704,0.9553859210927553,0.004217216191896737
0.011,0.0000715,0.995583207516179,0.0030463545628838656
0.011,0.00007259999999999999,1.027880716950738,0.0018861089149605076
0.011,0.0000737,1.0502613981726394,0.0007367356551220006
0.011,0.0000748,1.0534002651843126,-0.00040153294773695447
0.011,0.00007589999999999999,1.0308817958619065,-0.0015284877398931834
0.011,0.000077,0.9704225609804135,-0.00264394167128984
0.011,0.0000781,0.8547069320864936,-0.0037477287982239094
0.011,0.00007919999999999999,0.6393488610861978,-0.004839703302684725
0.011,0.0000803,"(ϕ /. {ϕ, 20000})/""""",-0.005919738530447957
0.011,0.0000814,"(ϕ /. {ϕ, 20000})/""""",-0.006987726049802287
0.011,0.00008249999999999999,"(ϕ /. {ϕ, 20000})/""""",-0.008043574732451056
0.011,0.0000836,"(ϕ /. {ϕ, 20000})/""""",-0.009087209857935832
0.011,0.0000847,"(ϕ /. {ϕ, 20000})/""""",-0.010118572242649698
0.011,0.0000858,"(ϕ /. {ϕ, 20000})/""""",-0.011137617394334859
0.011,0.0000869,"(ϕ /. {ϕ, 20000})/""""",-0.01214431469272792
0.011,0.000088,"(ϕ /. {ϕ, 20000})/""""",-0.013138646596867878
0.016,0.000096,0.7842075199621947,0.009000791979893626
0.016,0.00009760000000000001,0.8259504211666501,0.00779054942788264
0.016,0.0000992,0.8693716758500614,0.006589635174542252
0.016,0.0001008,0.9126522622757371,0.005398412520000652
0.016,0.00010240000000000001,0.9553859170308582,0.004217216488350897
0.016,0.00010400000000000001,0.9955827328523331,0.0030463548613129804
0.016,0.0001056,1.0278807776175716,0.0018861092152229059
0.016,0.0001072,1.0502612014868185,0.000736735957078058
0.016,0.00010880000000000002,1.053400309988148,-0.0004015326442218248
0.016,0.0001104,1.030881718591724,-0.0015284874349503763
0.016,0.000112,0.9704228342260466,-0.0026439413650419796
0.016,0.00011360000000000001,0.8547071210912808,-0.0037477284907969366
0.016,0.0001152,0.6393491871450816,-0.004839702994194561
0.016,0.0001168,"(ϕ /. {ϕ, 20000})/""""",-0.005919738221008206
0.016,0.0001184,"(ϕ /. {ϕ, 20000})/""""",-0.006987725739521625
0.016,0.00012,"(ϕ /. {ϕ, 20000})/""""",-0.008043574421436023
0.016,0.0001216,"(ϕ /. {ϕ, 20000})/""""",-0.009087209546287403
