0.001,4.e-6,0.5614762173152337,0.019885108679584297
0.001,4.1000000000000006e-6,0.6015258453400225,0.018561156912558066
0.001,4.2e-6,0.6479308334311484,0.017231801646466524
0.001,4.3e-6,0.7022828774513198,0.015898174312372046
0.001,4.4e-6,0.7667560144974215,0.014561366837968027
0.001,4.500000000000001e-6,0.8443996086805877,0.013222431047500295
0.001,4.6e-6,0.9396280254056418,0.011882378239511653
0.001,4.7e-6,1.0590804495358586,0.010542178931929443
0.001,4.800000000000001e-6,1.213224320675242,0.009202762763691724
0.001,4.9e-6,1.4195790566287327,0.00786501854206724
0.001,5.e-6,1.7098571373052303,0.00652979442476205
0.001,5.1e-6,2.1479865739708734,0.005197898226000135
0.001,5.2e-6,2.8849440184013435,0.0038700978359026347
0.001,5.3e-6,4.383385142182725,0.0025471217427076517
0.001,5.400000000000001e-6,9.079760910428215,0.0012296596476997698
0.001,5.5e-6,-136.76443139651568,-0.00008163683706580854
0.001,5.6e-6,-8.054675233154118,-0.001386153417627392
0.001,5.7000000000000005e-6,-4.160908021883576,-0.002683312282702438
0.001,5.8e-6,-2.8105262322233515,-0.003972571212574265
0.001,5.9e-6,-2.125284098843274,-0.0052534226404799544
0.001,6.e-6,-1.7110105337357788,-0.00652539267419814
0.003,0.000012,0.5614762169701355,0.01988510869180618
0.003,0.0000123,0.601525844932164,0.01856115692514329
0.003,0.0000126,0.6479308329446106,0.01723180165940609
0.003,0.0000129,0.7022828768644654,0.015898174325657155
0.003,0.0000132,0.7667560137800458,0.014561366851591644
0.003,0.000013500000000000001,0.8443996077897354,0.013222431061450123
0.003,0.0000138,0.9396280242772858,0.011882378253780662
0.003,0.0000141,1.0590804480714113,0.010542178946506678
0.003,0.000014400000000000001,1.2132243187138483,0.009202762778569622
0.003,0.0000147,1.4195790538911373,0.007865018557234572
0.003,0.000015,1.709857133260324,0.006529794440209201
0.003,0.000015300000000000003,2.1479865674755336,0.005197898241718159
0.003,0.0000156,2.884944006491887,0.0038700978518789453
0.003,0.0000159,4.383385114255934,0.002547121758935504
0.003,0.0000162,9.079760788841359,0.001229659664166112
0.003,0.000016499999999999998,-136.76445937088533,-0.00008163682036747139
0.003,0.000016800000000000002,-8.054675331460306,-0.0013861534007095846
0.003,0.000017100000000000002,-4.160908048444719,-0.0026833122655735217
0.003,0.000017400000000000003,-2.8105262444835852,-0.003972571195244891
0.003,0.0000177,-2.125284105932078,-0.005253422622957367
0.003,0.000018,-1.711010538378777,-0.006525392656490825
0.005,0.00002,0.5614762162799225,0.019885108716250592
0.005,0.000020500000000000004,0.6015258441164794,0.018561156950312685
0.005,0.000021,0.6479308319716109,0.017231801685283127
0.005,0.0000215,0.7022828756908078,0.01589817435222625
0.005,0.000022000000000000003,0.7667560123454538,0.014561366878835788
0.005,0.0000225,0.844399606008044,0.013222431089349583
0.005,0.000023,0.939628022020631,0.011882378282317932
0.005,0.000023500000000000002,1.059080445142354,0.010542178975662779
0.005,0.000024000000000000004,1.2132243147912927,0.009202762808323689
0.005,0.0000245,1.419579048416285,0.007865018587567378
