0.1,0.00035000000000000005,0.8390572271742791,0.010452637576048158
0.1,0.00036,0.9120439095717928,0.009113807016393596
0.1,0.00037000000000000005,0.9962346917856034,0.0077628110682165
0.1,0.00038,1.0919202103518766,0.006401024572578587
0.1,0.00039000000000000005,1.2008731591340716,0.005029787296066304
0.1,0.0004,1.3181784242027106,0.0036504022233061345
0.1,0.00041000000000000005,1.4367312682830347,0.002264134082680426
0.1,0.00042,1.531106604018808,0.0008722080974109744
0.1,0.00043000000000000004,1.5437489119106835,-0.0005241910467334437
0.1,0.00044000000000000007,1.34867127084566,-0.0019239200266721115
0.1,0.0004500000000000001,"(ϕ /. {ϕ, 1000000})/""""",-0.0033258775103458954
0.1,0.00046,"(ϕ /. {ϕ, 1000000})/""""",-0.004729004598834373
0.1,0.00047000000000000004,"(ϕ /. {ϕ, 1000000})/""""",-0.006132285093284062
0.1,0.00048000000000000007,"(ϕ /. {ϕ, 1000000})/""""",-0.007534745597903118
0.1,0.00049,"(ϕ /. {ϕ, 1000000})/""""",-0.00893545547042239
0.1,0.0005,"(ϕ /. {ϕ, 1000000})/""""",-0.010333526631417816
2.1,0.007350000000000001,0.8394997732665228,0.010458506604999647
2.1,0.00756,0.9123553445499041,0.009119905231852504
2.1,0.007770000000000001,0.9952319834661715,0.007769135751758624
2.1,0.007980000000000001,1.0919124229120438,0.006407572684965092
2.1,0.008190000000000001,1.1995612435175822,0.005036555504308288
2.1,0.008400000000000001,1.3178743487149644,0.0036573869275858747
2.1,0.008610000000000001,1.4364480531828476,0.002271331442973791
2.1,0.00882,1.53014919408052,0.0008796140596867771
2.1,0.00903,1.5441268280626574,-0.0005165807248581414
2.1,0.009240000000000002,1.3504598119190638,-0.0019161097509237668
2.1,0.009450000000000002,"(ϕ /. {ϕ, 1000000})/""""",-0.0033178718255276324
2.1,0.00966,"(ϕ /. {ϕ, 1000000})/""""",-0.004720808165380362
2.1,0.00987,"(ϕ /. {ϕ, 1000000})/""""",-0.006123902664700524
2.1,0.010080000000000002,"(ϕ /. {ϕ, 1000000})/""""",-0.0075261819991562715
2.1,0.01029,"(ϕ /. {ϕ, 1000000})/""""",-0.008926715577316224
2.1,0.0105,"(ϕ /. {ϕ, 1000000})/""""",-0.010324615350995672
4.1,0.01435,0.8385982981715354,0.010475051330043932
4.1,0.014759999999999999,0.9111028869092082,0.009137096134524684
4.1,0.01517,0.9947357266679602,0.0077869651753243105
4.1,0.015579999999999998,1.0898024355584375,0.006426032067752628
4.1,0.01599,1.1981362067990229,0.00505563545596991
4.1,0.016399999999999998,1.3161026323665173,0.0036770773049328923
4.1,0.01681,1.4347439297304034,0.0022916214249871156
4.1,0.017219999999999996,1.5295987571421623,0.000900492221337236
4.1,0.01763,1.5451319623828115,-0.000495126340323615
4.1,0.01804,1.3560281268023373,-0.0018940915615086734
4.1,0.01845,"(ϕ /. {ϕ, 1000000})/""""",-0.003295302642101025
4.1,0.01886,"(ϕ /. {ϕ, 1000000})/""""",-0.004697701125599682
4.1,0.01927,"(ϕ /. {ϕ, 1000000})/""""",-0.006100271169432299
4.1,0.01968,"(ϕ /. {ϕ, 1000000})/""""",-0.007502039651558601
4.1,0.020089999999999997,"(ϕ /. {ϕ, 1000000})/""""",-0.008902076124706622
4.1,0.020499999999999997,"(ϕ /. {ϕ, 1000000})/""""",-0.01029949262961382
6.1,0.02135,0.8363571951305199,0.010502284681992137
6.1,0.021959999999999997,0.9094654508488033,0.009165393445270308
6.1,0.02257,0.992427293102982,0.007816313861499766
6.1,0.02318,1.08789950972113,0.006456418054652101
6.1,0.02379,1.1954702218268631,0.005087043302911015
6.1,0.024399999999999998,1.3128644359536072,0.0037094903299388984
6.1,0.02501,1.4316020551666018,0.0023250218281289717
6.1,0.025619999999999997,1.527222973568797,0.0009348612061177292
6.1,0.02623,1.5465950972879834,-0.0004598084480671588
6.1,0.02684,1.365995866386048,-0.001857845197700804
6.1,0.027450000000000002,"(ϕ /. {ϕ, 1000000})/""""",-0.003258148891929151
6.1,0.028059999999999998,"(ϕ /. {ϕ, 1000000})/""""",-0.004659661614796959
6.1,0.02867,"(ϕ /. {ϕ, 1000000})/""""",-0.006061367959669016
6.1,0.02928,"(ϕ /. {ϕ, 1000000})/""""",-0.007462295140190624
6.1,0.029889999999999996,"(ϕ /. {ϕ, 1000000})/""""",-0.0088615129491049
6.1,0.0305,"(ϕ /. {ϕ, 1000000})/""""",-0.010258133576235305
8.1,0.02835,0.8351539639884027,0.010540227845675116
8.1,0.02916,0.9062793723110292,0.009204819649492022
8.1,0.02997,0.9894822134183237,0.00785720561592582
8.1,0.03078,1.085066918515224,0.006498755787456775
8.1,0.03159,1.1915755317334173,0.005130805535096344
8.1,0.0324,1.3092819965039013,0.0037546538487495604
